"scientificName","acceptedScientificName","decimalLatitude","decimalLongitude","basisOfRecord","occurrenceStatus","genericName","specificEpithet","datasetKey","Species","featurecla","name","areas"
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.94698,31.78163,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",2.141362,31.389785,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","5764708e-2a95-4d95-9447-2ed8a3bc46bd","Oreochromis niloticus","Lake","Lake Albert",5404605008.37131
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.39594,32.03696,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",0.30661,33.64424,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",0.416359,33.211381,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","50c9509d-22c7-4a22-a47d-8c48425ef4a7","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.036912,32.69761,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis leucostictus (Trewavas, 1933)","Oreochromis leucostictus (Trewavas, 1933)",-0.036912,32.69761,"HUMAN_OBSERVATION","PRESENT","Oreochromis","leucostictus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis leucostictus","Lake","Lake Victoria",67332250502.7392
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.2737,32.26135,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.1847,32.10523,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","0f6fa9ec-7c0c-4cd9-af6a-ae282a0172e9","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.38,34.7069,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.944086,31.776547,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","5764708e-2a95-4d95-9447-2ed8a3bc46bd","Oreochromis niloticus","Lake","Lake Victoria",67332250502.7392
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.38,34.7069,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.535,34.7363,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.738,34.8175,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.535,34.7363,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.758,34.8067,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.38,34.7069,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.738,34.8175,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.535,34.7363,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.758,34.8067,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.38,34.7069,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis niloticus (Linnaeus, 1758)","Oreochromis niloticus (Linnaeus, 1758)",-0.167722,29.882372,"HUMAN_OBSERVATION","PRESENT","Oreochromis","niloticus","549a14ba-7a14-4da7-a94a-9b18a3b8f04a","Oreochromis niloticus","Lake","Lake Edward",2219606178.99023
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.535,34.7363,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.451,34.6972,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.535,34.7363,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.453,34.6986,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.386,34.8556,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.38,34.7069,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-12.467,34.7004,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
"Oreochromis mossambicus (Peters, 1852)","Oreochromis mossambicus (Peters, 1852)",-13.419,34.8599,"HUMAN_OBSERVATION","PRESENT","Oreochromis","mossambicus","9c2cc134-5b4c-497a-8445-c45610722317","Oreochromis mossambicus","Lake","Lake Malawi",28951795749.1886
