gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1836950629	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213951	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213951				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:20.216Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950628	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213891	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213891				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.063Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950627	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213943	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213943				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.027Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950626	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213903	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152014	2152014	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213903				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:25.332Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950625	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213940	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha anuenue		SPECIES	Tetragnatha anuenue Gillespie, 2002	Tetragnatha anuenue		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2151865	2151865	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213940				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.062Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950624	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213876	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha brevignatha		SPECIES	Tetragnatha brevignatha Gillespie, 1992	Tetragnatha brevignatha		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151969	2151969	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213876				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.471Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950622	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213904	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha anuenue		SPECIES	Tetragnatha anuenue Gillespie, 2002	Tetragnatha anuenue		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151865	2151865	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213904				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:25.426Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950621	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213911	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213911				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.087Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950619	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213900	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha anuenue		SPECIES	Tetragnatha anuenue Gillespie, 2002	Tetragnatha anuenue		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151865	2151865	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213900				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:25.101Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950618	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213931	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213931				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:35.205Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950617	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213894	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha perkinsi		SPECIES	Tetragnatha perkinsi Simon, 1900	Tetragnatha perkinsi		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151777	2151777	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213894				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.053Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950616	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213913	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2152010	2152010	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213913				CC_BY_4_0		Charles Griswold			2025-10-29T09:44:33.392Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950615	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213949	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213949				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.034Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950614	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213925	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213925				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.899Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950613	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213954	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213954				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:20.481Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950612	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213945	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213945				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.025Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950611	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213882	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152010	2152010	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213882				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:37.240Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950609	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213932	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha brevignatha		SPECIES	Tetragnatha brevignatha Gillespie, 1992	Tetragnatha brevignatha		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2151969	2151969	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213932				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:35.440Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950608	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213874	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213874				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.415Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950607	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213965	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-04-08	8	4	2016	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213965				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:24.528Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950606	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213889	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha perkinsi		SPECIES	Tetragnatha perkinsi Simon, 1900	Tetragnatha perkinsi		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151777	2151777	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213889				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:35.380Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950603	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213860	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Laupahoehoe	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.92114	-155.30106	200.0		1355.0	15.0			2016-02-12	12	2	2016	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213860				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:28.949Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950602	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213893	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152010	2152010	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213893				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.064Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950601	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213916	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-15	15	2	2016	2152010	2152010	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213916				CC_BY_4_0		Charles Griswold			2025-10-29T09:44:29.748Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950600	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213883	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152010	2152010	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213883				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:35.610Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950598	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213870	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Laupahoehoe	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.92114	-155.30106	200.0		1355.0	15.0			2016-02-12	12	2	2016	2151693		PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213870				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.328Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950596	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213884	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha brevignatha		SPECIES	Tetragnatha brevignatha Gillespie, 1992	Tetragnatha brevignatha		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151969	2151969	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213884				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:34.745Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950595	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213905	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha hawaiensis		SPECIES	Tetragnatha hawaiensis Simon, 1900	Tetragnatha hawaiensis		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152010	2152010	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213905				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:25.444Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950594	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213895	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha			GENUS	Tetragnatha Walckenaer, 1805	Tetragnatha sp.		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151693		HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213895				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:13.061Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950593	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213887	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha anuenue		SPECIES	Tetragnatha anuenue Gillespie, 2002	Tetragnatha anuenue		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2151865	2151865	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1213887				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:35.204Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950592	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1212560	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha acuta		SPECIES	Tetragnatha acuta Gillespie, 1992	Tetragnatha acuta		US	Waikamoi_gulch	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.77286	-156.2353	40.0		2033.0	10.0			2013-07-08	8	7	2013	2151713	2151713	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1212560				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:24.185Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950591	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213926	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha anuenue		SPECIES	Tetragnatha anuenue Gillespie, 2002	Tetragnatha anuenue		US	Puu_Makaala	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.56286	-155.23093	150.0		1120.0	20.0			2016-02-15	15	2	2016	2151865	2151865	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213926				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:32.655Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1836950588	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1212554	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha acuta		SPECIES	Tetragnatha acuta Gillespie, 1992	Tetragnatha acuta		US	Waikamoi_boardwalk	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	20.77844	-156.22867	40.0		1910.0	10.0			2013-07-08	8	7	2013	2151713	2151713	HUMAN_OBSERVATION	EMEC	EMEC	EMEC1212554				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:12.997Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1836950587	5d283bb6-64dd-4626-8b3b-a4e8db5415c3	urn:catalog:EMEC:EMEC:1213906	Animalia	Arthropoda	Arachnida	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha quasimodo		SPECIES	Tetragnatha quasimodo Gillespie, 1992	Tetragnatha quasimodo		US	Upper_Waiakea	Hawaii	PRESENT	1	0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	19.55969	-155.26944	100.0		1372.5	7.5			2016-02-13	13	2	2016	2152014	2152014	PRESERVED_SPECIMEN	EMEC	EMEC	EMEC1213906				CC_BY_4_0		Susan R. Kennedy			2025-10-29T09:44:25.325Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
