"acceptedScientificName","genericName","specificEpithet","decimalLongitude","decimalLatitude","datasetKey"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-69.4167,18.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.4450239,19.018989,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus audanti Cochran, 1934","Eleutherodactylus","audanti",-72.4003,18.8897,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus armstrongi Noble & Hassler, 1933","Eleutherodactylus","armstrongi",-71.2011405,18.0335366,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus richmondi Stejneger, 1904","Eleutherodactylus","richmondi",-65.781,18.298,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus jamaicensis Barbour, 1910","Eleutherodactylus","jamaicensis",-77.6478,18.3594,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus parabates Schwartz, 1964","Eleutherodactylus","parabates",-71.7883,18.6783,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-70.5897273,19.1848809,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus audanti Cochran, 1934","Eleutherodactylus","audanti",-71.2286412,18.1101328,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.0411,19.9169,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-70.4750246,19.0270886,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-81.3903,19.275,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glandulifer Cochran, 1935","Eleutherodactylus","glandulifer",-74.0834068,18.411716,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-69.5936047,19.2509781,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.7777,18.3067,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus brittoni Schmidt, 1920","Eleutherodactylus","brittoni",-65.9106,18.2753,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus brevirostris Shreve, 1936","Eleutherodactylus","brevirostris",-74.0815068,18.4162158,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-75.1257324,19.9274428,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus amadeus Hedges, Thomas & Franz, 1987","Eleutherodactylus","amadeus",-74.0106,18.3497,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus cuneatus (Cope, 1862)","Eleutherodactylus","cuneatus",-75.7939,20.1064,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-80.2251,21.9136,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus dimidiatus (Cope, 1862)","Eleutherodactylus","dimidiatus",-76.8333,19.9833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glaphycompus Schwartz, 1973","Eleutherodactylus","glaphycompus",-74.1,18.52,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.475202,19.0612873,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus tonyi Estrada & Hedges, 1997","Eleutherodactylus","tonyi",-77.7333,19.85,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.7883,18.6783,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-76.4833,18.1,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pantoni Dunn, 1926","Eleutherodactylus","pantoni",-77.7042,18.25,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.9106,18.2753,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pituinus Schwartz, 1965","Eleutherodactylus","pituinus",-70.4961,18.7278,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-82.3667,23.1333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-75.1212323,19.9195432,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus counouspeus Schwartz, 1964","Eleutherodactylus","counouspeus",-73.8892023,18.4104162,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-76.4499,18.1095,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-81.38,19.32,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-69.5980048,19.2431785,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus johnstonei Barbour, 1914","Eleutherodactylus","johnstonei",-62.5514,17.1111,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-76.4499,18.1095,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.5525038,19.2784768,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glanduliferoides Shreve, 1936","Eleutherodactylus","glanduliferoides",-72.3036659,18.3818188,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus haitianus Barbour, 1942","Eleutherodactylus","haitianus",-70.7491308,18.8603965,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus montanus Schmidt, 1919","Eleutherodactylus","montanus",-70.6902294,18.8584966,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-70.1499173,19.1210842,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.7530532,18.2446259,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.7225,18.1647,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-69.4800021,19.0612873,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-72.400569,19.7037552,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-71.2011405,18.0335366,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-77.7042,18.25,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glandulifer Cochran, 1935","Eleutherodactylus","glandulifer",-74.0834068,18.4162158,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus montanus Schmidt, 1919","Eleutherodactylus","montanus",-70.5975272,18.7063041,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus oxyrhyncus (Duméril & Bibron, 1841)","Eleutherodactylus","oxyrhyncus",-74.1201,18.4975,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pinarensis Dunn, 1926","Eleutherodactylus","pinarensis",-82.3667,23.1333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.8914,18.4108,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus greyi Dunn, 1926","Eleutherodactylus","greyi",-76.75,20,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-74.1528087,18.6446046,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus ruthae Noble, 1923","Eleutherodactylus","ruthae",-73.9845044,18.2799225,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus ventrilineatus (Shreve, 1936)","Eleutherodactylus","ventrilineatus",-74.03,18.37,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus jugans Cochran, 1937","Eleutherodactylus","jugans",-72.3219663,18.3443206,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.5936047,19.2509781,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glandulifer Cochran, 1935","Eleutherodactylus","glandulifer",-74.0844069,18.4198156,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus orientalis (Barbour & Shreve, 1937)","Eleutherodactylus","orientalis",-74.5733,20.3525,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-65.3867,18.1131,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus intermedius Barbour & Shreve, 1937","Eleutherodactylus","intermedius",-76.8333,19.9833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-68.6168824,18.3882205,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus eileenae Dunn, 1926","Eleutherodactylus","eileenae",-83.0167,22.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-74.1,18.4986,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus toa Estrada & Hedges, 1991","Eleutherodactylus","toa",-74.6308,20.139,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-77.0961,18.2169,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-79.7833,22.3833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus diplasius Schwartz, 1973","Eleutherodactylus","wetmorei",-74.1,18.4986,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus hypostenor Schwartz, 1965","Eleutherodactylus","hypostenor",-71.2716422,18.1335317,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-80.4403,22.1444,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.7777,18.3078,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus semipalmatus Shreve, 1936","Eleutherodactylus","semipalmatus",-72.2872655,18.4118174,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus heminota Shreve & Williams, 1963","Eleutherodactylus","heminota",-73.9028027,18.4315152,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus probolaeus Schwartz, 1965","Eleutherodactylus","probolaeus",-68.6287827,18.3949202,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-72.3686,19.7364,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus jamaicensis Barbour, 1910","Eleutherodactylus","jamaicensis",-77.7042,18.25,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-76.8154,19.9333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.2486416,18.1135327,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatoides Noble, 1923","Eleutherodactylus","auriculatoides",-71.4797476,19.2073794,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatoides Noble, 1923","Eleutherodactylus","auriculatoides",-70.4947251,19.0342882,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatoides Noble, 1923","Eleutherodactylus","auriculatoides",-70.4777247,19.040088,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus rufifemoralis Noble & Hassler, 1933","Eleutherodactylus","rufifemoralis",-71.1667,18.1333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus emiliae Dunn, 1926","Eleutherodactylus","emiliae",-80.15,21.97,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pantoni Dunn, 1926","Eleutherodactylus","pantoni",-77.0961,18.2169,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus schmidti Noble, 1923","Eleutherodactylus","schmidti",-70.4961,18.7278,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus riparius Estrada & Hedges, 1998","Eleutherodactylus","riparius",-83.0167,22.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus parabates Schwartz, 1964","Eleutherodactylus","parabates",-71.7747,18.6936,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.3312988,19.2023806,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-70.5833,19.6,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-69.5930047,19.2514781,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus alcoae Schwartz, 1971","Eleutherodactylus","alcoae",-71.1877401,17.9557405,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus grabhami Dunn, 1926","Eleutherodactylus","grabhami",-77.7056,18.2533,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus cuneatus (Cope, 1862)","Eleutherodactylus","cuneatus",-76.75,20,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glandulifer Cochran, 1935","Eleutherodactylus","glandulifer",-74.0106,18.3497,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-77.6478,18.3594,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus armstrongi Noble & Hassler, 1933","Eleutherodactylus","armstrongi",-71.1683,18.1431,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-71.6800516,18.3215222,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pantoni Dunn, 1926","Eleutherodactylus","pantoni",-77.7056,18.2533,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pantoni Dunn, 1926","Eleutherodactylus","pantoni",-77.7097,18.2625,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus grabhami Dunn, 1926","Eleutherodactylus","grabhami",-77.7042,18.25,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus goini Schwartz, 1960","Eleutherodactylus","goini",-83.0167,22.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-69.4800021,19.0612873,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus patriciae Schwartz, 1965","Eleutherodactylus","patriciae",-70.4858249,19.1612821,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.7948,18.3078,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus eunaster Schwartz, 1973","Eleutherodactylus","eunaster",-74.0844069,18.4207155,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-82.3667,23.1333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glamyrus Estrada & Hedges, 1997","Eleutherodactylus","glamyrus",-76.8333,19.9833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.7731,18.6742,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus varians (Gundlach & Peters, 1864)","Eleutherodactylus","varians",-83.0167,22.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-65.7917,18.3125,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus paulsoni Schwartz, 1964","Eleutherodactylus","paulsoni",-74.4159147,18.5565087,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.6206,18.1129,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus furcyensis Shreve & Williams, 1963","Eleutherodactylus","furcyensis",-72.2892,18.3069,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-75.7186,20.9625,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus montanus Schmidt, 1919","Eleutherodactylus","montanus",-70.6097,18.7167,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-80.4667,22.4667,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-73.8667017,18.3288202,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus parabates Schwartz, 1964","Eleutherodactylus","parabates",-71.7794541,18.6926041,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus riparius Estrada & Hedges, 1998","Eleutherodactylus","riparius",-80.33,22.12,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-75.1263324,19.9038439,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus haitianus Barbour, 1942","Eleutherodactylus","haitianus",-70.7005296,18.8395976,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-81.3889,19.2764,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-82.1204,23.0242,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus blairhedgesi Estrada, Díaz & Rodriguez, 1998","Eleutherodactylus","blairhedgesi",-81.9236,23.1539,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus coqui Thomas, 1966","Eleutherodactylus","coqui",-66.0489,18.2361,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-71.2497417,18.1138327,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.5983048,19.2428785,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-69.5525038,19.2784768,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus cochranae Grant, 1932","Eleutherodactylus","cochranae",-65.7675,18.3529,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glaphycompus Schwartz, 1973","Eleutherodactylus","glaphycompus",-74.0104051,18.3489191,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus paralius Schwartz, 1976","Eleutherodactylus","weinlandi",-69.489102,18.4204186,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus bakeri Cochran, 1935","Eleutherodactylus","bakeri",-74.0834068,18.411716,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus thomasi Schwartz, 1959","Eleutherodactylus","thomasi",-80.4667,22.4667,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus diplasius Schwartz, 1973","Eleutherodactylus","wetmorei",-74.1201,18.4975,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus pictissimus Cochran, 1935","Eleutherodactylus","pictissimus",-72.3338667,18.5390112,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glaphycompus Schwartz, 1973","Eleutherodactylus","glaphycompus",-74.0844069,18.4207155,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus thomasi Schwartz, 1959","Eleutherodactylus","thomasi",-80.55,22.3333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus limbatus (Cope, 1862)","Eleutherodactylus","limbatus",-79.7833,22.3833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus juanariveroi Rios-López & Thomas, 2007","Eleutherodactylus","juanariveroi",-66.2017,18.4354,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-71.7689,18.7033,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatus (Cope, 1862)","Eleutherodactylus","auriculatus",-83.0167,22.8,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus planirostris (Cope, 1862)","Eleutherodactylus","planirostris",-77.7333,19.85,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus nortoni Schwartz, 1976","Eleutherodactylus","nortoni",-72.2886,18.3061,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus riparius Estrada & Hedges, 1998","Eleutherodactylus","riparius",-83.1833,22.75,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus chlorophenax Schwartz, 1976","Eleutherodactylus","chlorophenax",-74.0104051,18.3489191,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus riparius Estrada & Hedges, 1998","Eleutherodactylus","riparius",-83.7333,22.4833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gundlachi Schmidt, 1920","Eleutherodactylus","gundlachi",-75.6333,20.0167,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus gossei Dunn, 1926","Eleutherodactylus","gossei",-77.7097,18.2625,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus auriculatoides Noble, 1923","Eleutherodactylus","auriculatoides",-70.4844248,19.0331883,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-69.0054914,18.9550926,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus flavescens Noble, 1923","Eleutherodactylus","flavescens",-70.75,19.5833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus minutus Noble, 1923","Eleutherodactylus","minutus",-70.4947251,19.0342882,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus turquinensis Barbour & Shreve, 1937","Eleutherodactylus","turquinensis",-76.8333,19.9833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus inoptatus (Barbour, 1914)","Eleutherodactylus","inoptatus",-71.1683,18.1431,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-69.2240964,19.2292793,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.9867,18.4163,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus patriciae Schwartz, 1965","Eleutherodactylus","patriciae",-70.6966296,18.8442973,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus diplasius Schwartz, 1973","Eleutherodactylus","wetmorei",-74.1528087,18.6446046,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-66.6365,18.1639,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus glamyrus Estrada & Hedges, 1997","Eleutherodactylus","glamyrus",-76.85,19.9833,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-74.0844069,18.4207155,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus nortoni Schwartz, 1976","Eleutherodactylus","nortoni",-73.8892023,18.4104162,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus greyi Dunn, 1926","Eleutherodactylus","greyi",-80.4667,22.4667,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus cundalli Dunn, 1926","Eleutherodactylus","cundalli",-77.7056,18.2533,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus audanti Cochran, 1934","Eleutherodactylus","audanti",-72.2525,18.3269,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus antillensis (Reinhardt & Lütken, 1863)","Eleutherodactylus","antillensis",-65.7675,18.3529,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus atkinsi Dunn, 1925","Eleutherodactylus","atkinsi",-80.1558,21.9333,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus abbotti Cochran, 1923","Eleutherodactylus","abbotti",-70.4741246,19.0278885,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus riparius Estrada & Hedges, 1998","Eleutherodactylus","riparius",-80.4667,22.4667,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
"Eleutherodactylus weinlandi Barbour, 1914","Eleutherodactylus","weinlandi",-69.2001959,19.2742771,"821cc27a-e3bb-4bc5-ac34-89ada245069d"
